unique_id,date,address
gmb-2021-388480,02-11-2021,"Nieuwe Achtergracht 18-2, Amsterdam, Netherlands"
gmb-2021-388461,02-11-2021,"Van Ostadestraat 286-3, Amsterdam, Netherlands"
gmb-2021-388493,02-11-2021,"Javastraat 66-4, Amsterdam, Netherlands"
gmb-2021-388474,02-11-2021,"Aalsmeerweg 125-3, Amsterdam, Netherlands"
gmb-2021-388455,02-11-2021,"Jan van Galenstraat 170-3, Amsterdam, Netherlands"
gmb-2021-388487,02-11-2021,"geen 'verleend', Amsterdam, Netherlands"
gmb-2021-388468,02-11-2021,"Oosterpark 85-1, Amsterdam, Netherlands"
gmb-2021-388550,02-11-2021,"Linnaeusparkweg 111 3, Amsterdam, Netherlands"
gmb-2021-388531,02-11-2021,"Ten Katestraat 59-4, Amsterdam, Netherlands"
gmb-2021-388512,02-11-2021,"Deurloostraat 35-2, Amsterdam, Netherlands"
gmb-2021-388544,02-11-2021,"Hoofdweg 322-2, Amsterdam, Netherlands"
gmb-2021-388525,02-11-2021,"De Wittenstraat 74-2, Amsterdam, Netherlands"
gmb-2021-388506,02-11-2021,"Brederodestraat 50-2, Amsterdam, Netherlands"
gmb-2021-388538,02-11-2021,"geen 'verleend', Amsterdam, Netherlands"
gmb-2021-388519,02-11-2021,"Govert Flinckstraat 271-2, Amsterdam, Netherlands"
gmb-2021-388481,02-11-2021,"Gillis van Ledenberchstraat 46-2, Amsterdam, Netherlands"
gmb-2021-388462,02-11-2021,"Van Hogendorpstraat 158-3, Amsterdam, Netherlands"
gmb-2021-388494,02-11-2021,"Pieter van der Doesstraat 36-1, Amsterdam, Netherlands"
gmb-2021-388475,02-11-2021,"Baarsjesweg 276-2, Amsterdam, Netherlands"
gmb-2021-388456,02-11-2021,"Van Oldenbarneveldtstraat 64-2, Amsterdam, Netherlands"
gmb-2021-388500,02-11-2021,"Bilderdijkkade 31-1, Amsterdam, Netherlands"
gmb-2021-388488,02-11-2021,"Daniël Stalpertstraat 27-3, Amsterdam, Netherlands"
gmb-2021-388469,02-11-2021,"Kometensingel 110-1, Amsterdam, Netherlands"
gmb-2021-388532,02-11-2021,"Olympiaweg 28-2, Amsterdam, Netherlands"
gmb-2021-388513,02-11-2021,"De Wittenkade 92-1, Amsterdam, Netherlands"
gmb-2021-388545,02-11-2021,"Gerard Schaepstraat 14-2, Amsterdam, Netherlands"
gmb-2021-388526,02-11-2021,"Katwijkstraat 20-2, Amsterdam, Netherlands"
gmb-2021-388507,02-11-2021,"Roelof Hartplein 7-2, Amsterdam, Netherlands"
gmb-2021-388539,02-11-2021,"Oude Waal 37-3, Amsterdam, Netherlands"
gmb-2021-388482,02-11-2021,"Biesboschstraat 5-3, Amsterdam, Netherlands"
gmb-2021-388463,02-11-2021,"Weissenbruchstraat 41-2, Amsterdam, Netherlands"
gmb-2021-388495,02-11-2021,"De Genestetstraat 6-1, Amsterdam, Netherlands"
gmb-2021-388476,02-11-2021,"Da Costastraat 51-3, Amsterdam, Netherlands"
gmb-2021-388457,02-11-2021,"Sanderijnstraat 9-1, Amsterdam, Netherlands"
gmb-2021-388520,02-11-2021,"Prinsengracht 733-2, Amsterdam, Netherlands"
gmb-2021-388501,02-11-2021,"Jan Bernardusstraat 18-2L, Amsterdam, Netherlands"
gmb-2021-388489,02-11-2021,"Van Boetzelaerstraat 96-4, Amsterdam, Netherlands"
gmb-2021-388533,02-11-2021,"Groen van Prinstererstraat 31-3, Amsterdam, Netherlands"
gmb-2021-388514,02-11-2021,"Lijnbaansgracht 322-2, Amsterdam, Netherlands"
gmb-2021-358653,14-10-2021,"Tweede Hugo de Grootstraat 19-4, Amsterdam, Netherlands"
gmb-2021-358666,14-10-2021,"Kinkerstraat 68B, Amsterdam, Netherlands"
gmb-2021-358628,14-10-2021,"Bastingstraat 11, Amsterdam, Netherlands"
gmb-2021-358654,14-10-2021,"Da Costakade 343, Amsterdam, Netherlands"
gmb-2021-358591,14-10-2021,"Bataviastraat 67F, Amsterdam, Netherlands"
gmb-2021-358636,14-10-2021,"Marnixstraat 186-3, Amsterdam, Netherlands"
gmb-2021-358687,14-10-2021,"Aurikelstraat 82, Amsterdam, Netherlands"
gmb-2021-358663,14-10-2021,"Eerste Tuindwarsstraat 8-H, Amsterdam, Netherlands"
gmb-2021-358625,14-10-2021,"Javastraat 108-1, Amsterdam, Netherlands"
gmb-2021-358606,14-10-2021,"Schippersstraat 10B, Amsterdam, Netherlands"
gmb-2021-358676,14-10-2021,"Saskia van Uijlenburgkade 23, Amsterdam, Netherlands"
gmb-2021-358638,14-10-2021,"Haarlemmer Houttuinen 297, Amsterdam, Netherlands"
gmb-2021-358651,14-10-2021,"Willem Augustinstraat 182, Amsterdam, Netherlands"
gmb-2021-356790,13-10-2021,
gmb-2021-354186,12-10-2021,"Jaap Speyerstraat 20, Amsterdam, Netherlands"
gmb-2021-354148,12-10-2021,"Liergouw 28, Amsterdam, Netherlands"
gmb-2021-354230,12-10-2021,"Sint Willibrordusstraat 60-2, Amsterdam, Netherlands"
gmb-2021-354243,12-10-2021,"Van Tuyll van Serooskerkenweg 144-3, Amsterdam, Netherlands"
gmb-2021-354256,12-10-2021,"Wijnsilostraat 78, Amsterdam, Netherlands"
gmb-2021-354079,12-10-2021,"Willem de Zwijgerlaan 132-3, Amsterdam, Netherlands"
gmb-2021-354193,12-10-2021,"Nieuwe Kerkstraat 108-2, Amsterdam, Netherlands"
gmb-2021-354155,12-10-2021,"Schokkerjachtdijk 11, Amsterdam, Netherlands"
gmb-2021-354231,12-10-2021,"Reguliersdwarsstraat 95D, Amsterdam, Netherlands"
gmb-2021-354073,12-10-2021,"IJburglaan 516, Amsterdam, Netherlands"
gmb-2021-354219,12-10-2021,"Langestraat 49C, Amsterdam, Netherlands"
gmb-2021-354130,12-10-2021,"Javastraat 137-1, Amsterdam, Netherlands"
gmb-2021-354124,12-10-2021,"Chasséstraat 56-3, Amsterdam, Netherlands"
gmb-2021-354175,12-10-2021,"Ten Katestraat 65-3, Amsterdam, Netherlands"
gmb-2021-354156,12-10-2021,"Willem Molengraaffstraat 20-H, Amsterdam, Netherlands"
gmb-2021-356089,12-10-2021,"Jacob Krüsestraat 156, Amsterdam, Netherlands"
gmb-2021-354087,12-10-2021,"Diamantstraat 137, Amsterdam, Netherlands"
gmb-2021-354068,12-10-2021,"Van Oldenbarneveldtstraat 98-O, Amsterdam, Netherlands"
gmb-2021-354150,12-10-2021,"Valkhof 9, Amsterdam, Netherlands"
gmb-2021-354106,12-10-2021,"Helmholtzstraat 1, Amsterdam, Netherlands"
gmb-2021-356083,12-10-2021,"Pijnackerstraat 18-3, Amsterdam, Netherlands"
gmb-2021-354201,12-10-2021,"Rustenburgerstraat 331-3, Amsterdam, Netherlands"
gmb-2021-354252,12-10-2021,"Tweede Oosterparkstraat 7-2, Amsterdam, Netherlands"
gmb-2021-354233,12-10-2021,"Eerste Atjehstraat 99-3, Amsterdam, Netherlands"
gmb-2021-354062,12-10-2021,"Lumeijstraat 35-2, Amsterdam, Netherlands"
gmb-2021-354056,12-10-2021,"Benedenlangs 61, Amsterdam, Netherlands"
gmb-2021-354069,12-10-2021,"Vondelstraat 72E, Amsterdam, Netherlands"
gmb-2021-354151,12-10-2021,"Van Walbeeckstraat 30-2, Amsterdam, Netherlands"
gmb-2021-354240,12-10-2021,"Jacob van Lennepstraat 52-3A, Amsterdam, Netherlands"
gmb-2021-354221,12-10-2021,"IJburglaan 516, Amsterdam, Netherlands"
gmb-2021-354063,12-10-2021,"Keizersgracht 740B, Amsterdam, Netherlands"
gmb-2021-354197,12-10-2021,"Hasebroekstraat 1-2, Amsterdam, Netherlands"
gmb-2021-354248,12-10-2021,"Fannius Scholtenstraat 73-1, Amsterdam, Netherlands"
gmb-2021-354229,12-10-2021,"Nieuwevaart 118B, Amsterdam, Netherlands"
gmb-2021-354077,12-10-2021,"Bloemgracht 158B, Amsterdam, Netherlands"
gmb-2021-354191,12-10-2021,"Lange Leidsedwarsstraat 160-2, Amsterdam, Netherlands"
gmb-2021-354204,12-10-2021,"Jacques Veltmanstraat 187, Amsterdam, Netherlands"
gmb-2021-354071,12-10-2021,"Lumeijstraat 35-2, Amsterdam, Netherlands"
gmb-2021-354255,12-10-2021,"Jan van Eijckstraat 35-H, Amsterdam, Netherlands"
gmb-2021-354236,12-10-2021,"Eerste Helmersstraat 99-2, Amsterdam, Netherlands"
gmb-2021-354249,12-10-2021,"Bilderdijkkade 849, Amsterdam, Netherlands"
gmb-2021-352957,11-10-2021,
gmb-2021-352057,11-10-2021,"Compagniestraat 10, Amsterdam, Netherlands"
gmb-2021-352038,11-10-2021,"Noord-Bevelandstraat 29, Amsterdam, Netherlands"
gmb-2021-353714,11-10-2021,
gmb-2021-352640,11-10-2021,
gmb-2021-353778,11-10-2021,
gmb-2021-353860,11-10-2021,
gmb-2021-353841,11-10-2021,
gmb-2021-353803,11-10-2021,
gmb-2021-353651,11-10-2021,
gmb-2021-352710,11-10-2021,
gmb-2021-352051,11-10-2021,"Sarphatistraat 87A, Amsterdam, Netherlands"
gmb-2021-352913,11-10-2021,
gmb-2021-352013,11-10-2021,"Kleine Wittenburgerstraat 92, Amsterdam, Netherlands"
gmb-2021-353664,11-10-2021,
gmb-2021-352742,11-10-2021,
gmb-2021-353626,11-10-2021,
gmb-2021-352064,11-10-2021,"G.J.M. Sarlemijnstraat 4, Amsterdam, Netherlands"
gmb-2021-352907,11-10-2021,
gmb-2021-353696,11-10-2021,
gmb-2021-352039,11-10-2021,"IJselstraat 34M, Amsterdam, Netherlands"
gmb-2021-353449,11-10-2021,"Leidsegracht 30 2, Amsterdam, Netherlands"
gmb-2021-353728,11-10-2021,
gmb-2021-353810,11-10-2021,
gmb-2021-353798,11-10-2021,
gmb-2021-352109,11-10-2021,"Swammerdamstraat 12D, Amsterdam, Netherlands"
gmb-2021-352920,11-10-2021,
gmb-2021-352179,11-10-2021,"Prinsengracht 291D, Amsterdam, Netherlands"
gmb-2021-352901,11-10-2021,
gmb-2021-352090,11-10-2021,"Magalhaensplein 14-H, Amsterdam, Netherlands"
gmb-2021-353836,11-10-2021,
gmb-2021-353817,11-10-2021,
gmb-2021-352097,11-10-2021,"Jacob van Lennepkade 44-H, Amsterdam, Netherlands"
gmb-2021-353285,11-10-2021,"geen 'verleend', Amsterdam, Netherlands"
gmb-2021-352103,11-10-2021,"Prinsengracht 249-H, Amsterdam, Netherlands"
gmb-2021-353773,11-10-2021,
gmb-2021-352173,11-10-2021,"Nieuwe Achtergracht 18-H, Amsterdam, Netherlands"
gmb-2021-353279,11-10-2021,"geen 'verleend', Amsterdam, Netherlands"
gmb-2021-352167,11-10-2021,"Frans van Mierisstraat 80-H, Amsterdam, Netherlands"
gmb-2021-353811,11-10-2021,
gmb-2021-352129,11-10-2021,"Schalk Burgerstraat 112, Amsterdam, Netherlands"
gmb-2021-353615,11-10-2021,
gmb-2021-352015,11-10-2021,"Orteliusstraat 332D, Amsterdam, Netherlands"
gmb-2021-353032,11-10-2021,
gmb-2021-352028,11-10-2021,"Maarten Harpertszoon Trompstraat 23-H, Amsterdam, Netherlands"
gmb-2021-353679,11-10-2021,
gmb-2021-353045,11-10-2021,
gmb-2021-353793,11-10-2021,
gmb-2021-352104,11-10-2021,"Celebesstraat 61D, Amsterdam, Netherlands"
gmb-2021-352117,11-10-2021,"Jacob van Lennepstraat 4-H, Amsterdam, Netherlands"
gmb-2021-353768,11-10-2021,
gmb-2021-353850,11-10-2021,
gmb-2021-352168,11-10-2021,"Ten Katestraat 24A-2, Amsterdam, Netherlands"
gmb-2021-352808,11-10-2021,
gmb-2021-353863,11-10-2021,
gmb-2021-352060,11-10-2021,"Bloemgracht 55, Amsterdam, Netherlands"
gmb-2021-353825,11-10-2021,
gmb-2021-352092,11-10-2021,"Derde Oosterparkstraat 2D, Amsterdam, Netherlands"
gmb-2021-353635,11-10-2021,
gmb-2021-352073,11-10-2021,"Nieuwe Achtergracht 18-H, Amsterdam, Netherlands"
gmb-2021-353857,11-10-2021,
gmb-2021-352948,11-10-2021,
gmb-2021-353743,11-10-2021,
gmb-2021-353705,11-10-2021,
gmb-2021-352143,11-10-2021,"Putterstraat 25, Amsterdam, Netherlands"
gmb-2021-353737,11-10-2021,
gmb-2021-352175,11-10-2021,"Witte de Withstraat 5E, Amsterdam, Netherlands"
gmb-2021-353788,11-10-2021,
gmb-2021-353642,11-10-2021,
gmb-2021-352061,11-10-2021,"Hofwijckstraat 72, Amsterdam, Netherlands"
gmb-2021-353845,11-10-2021,
gmb-2021-352733,11-10-2021,
gmb-2021-352955,11-10-2021,
gmb-2021-353040,11-10-2021,
gmb-2021-352150,11-10-2021,"Tweede Jan Steenstraat 68-H, Amsterdam, Netherlands"
gmb-2021-352131,11-10-2021,"Zwanenplein 7, Amsterdam, Netherlands"
gmb-2021-353725,11-10-2021,
gmb-2021-353047,11-10-2021,
gmb-2021-352125,11-10-2021,"Wibautstraat 50L, Amsterdam, Netherlands"
gmb-2021-353852,11-10-2021,
gmb-2021-353814,11-10-2021,
gmb-2021-352081,11-10-2021,"Prinsengracht 733-H, Amsterdam, Netherlands"
gmb-2021-353865,11-10-2021,
gmb-2021-352056,11-10-2021,"Entrepotdok 70B, Amsterdam, Netherlands"
gmb-2021-353688,11-10-2021,
gmb-2021-352100,11-10-2021,"Boniplein 26, Amsterdam, Netherlands"
gmb-2021-353732,11-10-2021,
gmb-2021-352728,11-10-2021,
gmb-2021-352069,11-10-2021,"Waterlooplein 163, Amsterdam, Netherlands"
gmb-2021-352132,11-10-2021,"Eerste Helmersstraat 173-H, Amsterdam, Netherlands"
gmb-2021-353035,11-10-2021,
gmb-2021-353783,11-10-2021,
gmb-2021-352139,11-10-2021,"Vechtstraat 181-H, Amsterdam, Netherlands"
gmb-2021-352665,11-10-2021,
gmb-2021-352627,11-10-2021,
gmb-2021-353834,11-10-2021,
gmb-2021-352012,11-10-2021,"KNSM-laan 634, Amsterdam, Netherlands"
gmb-2021-353682,11-10-2021,
gmb-2021-352044,11-10-2021,"Daguerrestraat 194, Amsterdam, Netherlands"
gmb-2021-353828,11-10-2021,
gmb-2021-353809,11-10-2021,
gmb-2021-353676,11-10-2021,
gmb-2021-350372,08-10-2021,"Vincent van Goghstraat 165, Amsterdam, Netherlands"
gmb-2021-350398,08-10-2021,"Nieuwe Spiegelstraat 23B, Amsterdam, Netherlands"
gmb-2021-350436,08-10-2021,"Haarlemmermeerstraat 118-H, Amsterdam, Netherlands"
gmb-2021-351916,08-10-2021,"Orteliusstraat 218 4, Amsterdam, Netherlands"
gmb-2021-350405,08-10-2021,"Filips van Almondestraat 5-H, Amsterdam, Netherlands"
gmb-2021-351923,08-10-2021,"Bos en Lommerweg 18 3, Amsterdam, Netherlands"
gmb-2021-351930,08-10-2021,"Govert Flinckstraat 111 2V, Amsterdam, Netherlands"
gmb-2021-350375,08-10-2021,"Prinsengracht 870, Amsterdam, Netherlands"
gmb-2021-351798,08-10-2021,"Reinaert de Vosstraat 23 1, Amsterdam, Netherlands"
gmb-2021-350426,08-10-2021,"B. Merkelbachsingel 407, Amsterdam, Netherlands"
gmb-2021-351919,08-10-2021,"Bilderdijkstraat 19- 4A, Amsterdam, Netherlands"
gmb-2021-348266,07-10-2021,"Rinus Michelslaan 223, Amsterdam, Netherlands"
gmb-2021-348361,07-10-2021,"Ruyschstraat 87S, Amsterdam, Netherlands"
gmb-2021-348374,07-10-2021,"Geervliet 12B, Amsterdam, Netherlands"
gmb-2021-348368,07-10-2021,"Binnenkant 28D, Amsterdam, Netherlands"
gmb-2021-348241,07-10-2021,"Memeleiland 41, Amsterdam, Netherlands"
gmb-2021-348267,07-10-2021,"Pieter Cornelisz. Hooftstraat 25B, Amsterdam, Netherlands"
gmb-2021-348330,07-10-2021,"Korte Blekersstraat 1, Amsterdam, Netherlands"
gmb-2021-348311,07-10-2021,"Brouwersgracht 176P, Amsterdam, Netherlands"
gmb-2021-348299,07-10-2021,"Govert Flinckstraat 28, Amsterdam, Netherlands"
gmb-2021-348337,07-10-2021,"Korte Prinsengracht 37G, Amsterdam, Netherlands"
gmb-2021-348382,07-10-2021,"Hof van Eden 11, Amsterdam, Netherlands"
gmb-2021-348306,07-10-2021,"Mariahoevepad 1, Amsterdam, Netherlands"
gmb-2021-348351,07-10-2021,"Roggeveenstraat 161, Amsterdam, Netherlands"
gmb-2021-348339,07-10-2021,"Johan Jongkindstraat 216, Amsterdam, Netherlands"
gmb-2021-348263,07-10-2021,"Grasweg 6A, Amsterdam, Netherlands"
gmb-2021-348320,07-10-2021,"Haarlemmerdijk 107C, Amsterdam, Netherlands"
gmb-2021-348289,07-10-2021,"Lange Vogelstraat 26, Amsterdam, Netherlands"
gmb-2021-348270,07-10-2021,"Rie Mastenbroekstraat 11, Amsterdam, Netherlands"
gmb-2021-348251,07-10-2021,"Schaarsbergenstraat 83, Amsterdam, Netherlands"
gmb-2021-348264,07-10-2021,"Ruysdaelkade 269A, Amsterdam, Netherlands"
gmb-2021-348321,07-10-2021,"Granaatstraat 81, Amsterdam, Netherlands"
gmb-2021-348372,07-10-2021,"Paramaribostraat 51, Amsterdam, Netherlands"
gmb-2021-348353,07-10-2021,"Lijnbaansgracht 105C, Amsterdam, Netherlands"
gmb-2021-348309,07-10-2021,"Anjeliersstraat 39, Amsterdam, Netherlands"
gmb-2021-348398,07-10-2021,"Wormerveerstraat 7-HL, Amsterdam, Netherlands"
gmb-2021-348290,07-10-2021,"Piri Reisplein 66, Amsterdam, Netherlands"
gmb-2021-348252,07-10-2021,"Albert Neuhuysstraat 10-H, Amsterdam, Netherlands"
gmb-2021-348284,07-10-2021,"Nachtwachtlaan 118, Amsterdam, Netherlands"
gmb-2021-348341,07-10-2021,"Nicolaas Berchemstraat 10C, Amsterdam, Netherlands"
gmb-2021-348303,07-10-2021,"Krijn Breurstraat 48, Amsterdam, Netherlands"
gmb-2021-348285,07-10-2021,"Lijnbaansgracht 21, Amsterdam, Netherlands"
gmb-2021-344515,05-10-2021,
gmb-2021-343746,05-10-2021,"Marcantilaan 461, Amsterdam, Netherlands"
gmb-2021-344560,05-10-2021,
gmb-2021-343740,05-10-2021,"Grensstraat 43-O, Amsterdam, Netherlands"
gmb-2021-343728,05-10-2021,"Van Eeghenstraat 28-H, Amsterdam, Netherlands"
gmb-2021-343810,05-10-2021,"Pieter Vlamingstraat 54, Amsterdam, Netherlands"
gmb-2021-344580,05-10-2021,
gmb-2021-343880,05-10-2021,"Johan van Hasseltkade 255A, Amsterdam, Netherlands"
gmb-2021-343823,05-10-2021,"Herschelstraat 11-H, Amsterdam, Netherlands"
gmb-2021-343855,05-10-2021,"Amstelveenseweg 755-H, Amsterdam, Netherlands"
gmb-2021-344536,05-10-2021,
gmb-2021-343817,05-10-2021,"Buiksloterdijk 314, Amsterdam, Netherlands"
gmb-2021-344612,05-10-2021,
gmb-2021-343697,05-10-2021,"Willemsparkweg 184-H, Amsterdam, Netherlands"
gmb-2021-344619,05-10-2021,
gmb-2021-343748,05-10-2021,"Admiraal De Ruijterweg 347B, Amsterdam, Netherlands"
gmb-2021-344505,05-10-2021,
gmb-2021-343875,05-10-2021,"Fannius Scholtenstraat 61B, Amsterdam, Netherlands"
gmb-2021-343698,05-10-2021,"Leeuwarderweg 54, Amsterdam, Netherlands"
gmb-2021-344607,05-10-2021,
gmb-2021-343787,05-10-2021,"Marcantilaan 461, Amsterdam, Netherlands"
gmb-2021-343749,05-10-2021,"Sluisstraat 52-H, Amsterdam, Netherlands"
gmb-2021-343831,05-10-2021,"C. van Eesterenlaan 264, Amsterdam, Netherlands"
gmb-2021-343673,05-10-2021,"Hendrik de Bruynstraat 5-H, Amsterdam, Netherlands"
gmb-2021-343762,05-10-2021,"Ruyschstraat 20-H, Amsterdam, Netherlands"
gmb-2021-343883,05-10-2021,"Loggerhof 29, Amsterdam, Netherlands"
gmb-2021-343877,05-10-2021,"Victorieplein 38-3, Amsterdam, Netherlands"
gmb-2021-343839,05-10-2021,"Snoekjesgracht 60, Amsterdam, Netherlands"
gmb-2021-343668,05-10-2021,"Tweede van Swindenstraat 188-H, Amsterdam, Netherlands"
gmb-2021-343750,05-10-2021,"Uiterwaardenstraat 129, Amsterdam, Netherlands"
gmb-2021-343725,05-10-2021,"Van Nijenrodeweg 853, Amsterdam, Netherlands"
gmb-2021-344565,05-10-2021,
gmb-2021-344527,05-10-2021,
gmb-2021-343827,05-10-2021,"Olympiaweg 83C, Amsterdam, Netherlands"
gmb-2021-343764,05-10-2021,"Lijnbaansgracht 33G, Amsterdam, Netherlands"
gmb-2021-343726,05-10-2021,"Entrepotdok 65, Amsterdam, Netherlands"
gmb-2021-344540,05-10-2021,
gmb-2021-343441,04-10-2021,
gmb-2021-341547,04-10-2021,"Czaar Peterstraat 11B, Amsterdam, Netherlands"
gmb-2021-341541,04-10-2021,"Ruysdaelstraat 118B, Amsterdam, Netherlands"
gmb-2021-341535,04-10-2021,"Bloemstraat 47B, Amsterdam, Netherlands"
gmb-2021-343290,04-10-2021,
gmb-2021-343417,04-10-2021,
gmb-2021-341491,04-10-2021,"Wormerveerstraat 202, Amsterdam, Netherlands"
gmb-2021-343139,04-10-2021,
gmb-2021-343437,04-10-2021,
gmb-2021-343469,04-10-2021,
gmb-2021-343361,04-10-2021,
gmb-2021-343375,04-10-2021,
gmb-2021-343388,04-10-2021,
gmb-2021-343445,04-10-2021,
gmb-2021-341570,04-10-2021,"Brouwersgracht 138F, Amsterdam, Netherlands"
gmb-2021-343420,04-10-2021,
gmb-2021-343433,04-10-2021,
gmb-2021-343414,04-10-2021,
gmb-2021-343281,04-10-2021,
gmb-2021-343427,04-10-2021,
gmb-2021-343370,04-10-2021,
gmb-2021-341457,04-10-2021,"Vincent van Goghstraat 108, Amsterdam, Netherlands"
gmb-2021-343396,04-10-2021,
gmb-2021-341533,04-10-2021,"Parnassusweg 194, Amsterdam, Netherlands"
gmb-2021-341381,04-10-2021,"Anne Frankstraat 264, Amsterdam, Netherlands"
gmb-2021-341508,04-10-2021,"Cruquiuskade 299, Amsterdam, Netherlands"
gmb-2021-343225,04-10-2021,
gmb-2021-341470,04-10-2021,"Gerard Doustraat 210B, Amsterdam, Netherlands"
gmb-2021-341426,04-10-2021,"Smaragdstraat 57, Amsterdam, Netherlands"
gmb-2021-341458,04-10-2021,"Van Ostadestraat 139-O, Amsterdam, Netherlands"
gmb-2021-339689,01-10-2021,"Jozef Israëlskade 10A, Amsterdam, Netherlands"
gmb-2021-339727,01-10-2021,"Vrolikstraat 431B, Amsterdam, Netherlands"
gmb-2021-339778,01-10-2021,"Celebesstraat 110G, Amsterdam, Netherlands"
gmb-2021-339729,01-10-2021,"Brederodestraat 26-H, Amsterdam, Netherlands"
gmb-2021-339742,01-10-2021,"Spaarndammerstraat 145C, Amsterdam, Netherlands"
gmb-2021-339825,01-10-2021,"Johan Jongkindstraat 216, Amsterdam, Netherlands"
gmb-2021-339737,01-10-2021,"Maldenhof 477, Amsterdam, Netherlands"
gmb-2021-339788,01-10-2021,"Johan Jongkindstraat 216, Amsterdam, Netherlands"
gmb-2021-339827,01-10-2021,"Eerste Jan van der Heijdenstraat 113C, Amsterdam, Netherlands"
gmb-2021-339770,01-10-2021,"Nicolaas Beetsstraat 110-H, Amsterdam, Netherlands"
gmb-2021-337572,30-09-2021,"Hugo de Grootkade 40-O, Amsterdam, Netherlands"
gmb-2021-337636,30-09-2021,"Van Houweningenstraat 72-H, Amsterdam, Netherlands"
gmb-2021-337609,30-09-2021,"Javastraat 93R, Amsterdam, Netherlands"
gmb-2021-337584,30-09-2021,"Singel 238A, Amsterdam, Netherlands"
gmb-2021-337629,30-09-2021,"Camperstraat 20W, Amsterdam, Netherlands"
gmb-2021-333638,28-09-2021,"Hugo de Grootkade 48-H, Amsterdam, Netherlands"
gmb-2021-334186,28-09-2021,
gmb-2021-334433,28-09-2021,
gmb-2021-333550,28-09-2021,"Nicolaas Beetsstraat 136-H, Amsterdam, Netherlands"
gmb-2021-334441,28-09-2021,
gmb-2021-334410,28-09-2021,
